495,2023-03-25,8879,24134
496,2023-03-26,9718,23648
497,2023-03-27,7217,22358
498,2023-03-28,7732,24589
499,2023-03-29,7899,23465
500,2023-03-30,2292,17527
501,2023-03-31,6130,21689
502,2023-04-01,9737,25015
503,2023-04-02,9463,24925
504,2023-04-03,7525,22975
505,2023-04-04,9001,24357
506,2023-04-05,8369,23661
507,2023-04-06,4019,19626
508,2023-04-07,6526,21891
509,2023-04-08,9578,25898
510,2023-04-09,10892,26389
511,2023-04-10,8987,23934
512,2023-04-11,9907,25321
513,2023-04-12,9330,24310
514,2023-04-13,4615,19809
515,2023-04-14,7022,23184
516,2023-04-15,10466,26540
517,2023-04-16,10919,26244
518,2023-04-17,9451,25275
519,2023-04-18,9726,25975
520,2023-04-19,9547,25559
521,2023-04-20,4278,20533
522,2023-04-21,7388,22936
523,2023-04-22,11420,27199
524,2023-04-23,12357,26961
525,2023-04-24,10135,24886
526,2023-04-25,10793,26059
527,2023-04-26,10457,25190
528,2023-04-27,5549,21047
529,2023-04-28,8107,23400
530,2023-04-29,12130,27109
531,2023-04-30,12314,27585
532,2023-05-01,10002,26352
533,2023-05-02,12094,26920
534,2023-05-03,10743,26118
535,2023-05-04,6386,21386
536,2023-05-05,9008,24644
537,2023-05-06,12494,28063
538,2023-05-07,13101,28698
539,2023-05-08,11603,26956
540,2023-05-09,12789,28202
541,2023-05-10,12083,27864
542,2023-05-11,7072,22497
543,2023-05-12,10344,25406
544,2023-05-13,14158,28995
545,2023-05-14,13333,28588
546,2023-05-15,11769,27033
547,2023-05-16,12515,28422
548,2023-05-17,12283,28112
549,2023-05-18,7090,22764
550,2023-05-19,10285,25356
551,2023-05-20,13635,29176
552,2023-05-21,14049,29148
553,2023-05-22,12017,27026
554,2023-05-23,13039,28485
555,2023-05-24,12497,27796
556,2023-05-25,6484,21892
557,2023-05-26,10109,25106
558,2023-05-27,13501,28420
559,2023-05-28,13172,28889
560,2023-05-29,12463,27234
561,2023-05-30,12384,27846
562,2023-05-31,11529,26537
563,2023-06-01,6208,21308
564,2023-06-02,9540,24523
565,2023-06-03,12958,28414
566,2023-06-04,12436,28125
567,2023-06-05,11159,26401
568,2023-06-06,10982,26970
569,2023-06-07,11393,26706
570,2023-06-08,5934,21233
571,2023-06-09,8499,24055
572,2023-06-10,12226,27999
573,2023-06-11,11756,28335
